ISIN,Rendimento_annuo%,Perf_1mese%,Perf_6mesi%,Perf_1anno%,Volatilita_annua%,Max_Drawdown%,VaR_95%_giorno,CVaR_95%_giorno,Ulcer_Index,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Omega_Ratio,Pain_Ratio,Beta,Alpha%,R_Squared,Tracking_Error%,Information_Ratio,Winrate%
LU1079842321,8.94,0.47,11.17,20.36,13.14,-15.27,-1.27,-1.94,4.6887,0.407,0.541,0.585,1.073,1.906,,,,,,52.4
DE000A2QP380,9.94,6.06,10.9,22.29,15.58,-24.57,-1.5,-2.38,10.9976,0.407,0.534,0.404,1.075,0.903,,,,,,53.5
IE00BKX55S42,9.59,5.3,5.42,13.5,14.79,-22.89,-1.49,-2.18,6.9485,0.406,0.554,0.419,1.073,1.381,,,,,,53.9
IE00BK5H8015,9.32,4.33,3.75,9.09,14.14,-20.32,-1.43,-2.06,6.1068,0.405,0.549,0.459,1.073,1.526,,,,,,53.4
IE00B86MWN23,8.08,0.3,5.01,6.35,11.07,-19.51,-1.1,-1.66,6.1931,0.405,0.534,0.414,1.072,1.304,,,,,,55.4
IE000PY7F8J9,13.45,11.15,2.79,48.17,24.39,-28.56,-2.24,-3.2,9.0923,0.404,0.656,0.471,1.07,1.479,,,,,,51.5
LU1681040223,9.43,5.31,5.34,13.21,14.53,-21.06,-1.46,-2.17,6.1072,0.402,0.538,0.448,1.073,1.544,,,,,,54.2
IE00BDF12W49,9.65,7.22,12.3,27.61,15.17,-27.86,-1.49,-2.13,9.738,0.399,0.57,0.346,1.07,0.991,,,,,,50.9
IE00BN92ZL31,10.01,11.18,0.88,21.33,16.09,-29.33,-1.71,-2.35,10.5745,0.399,0.542,0.341,1.075,0.947,,,,,,51.1
IE00BHZPJ015,10.06,6.22,3.69,14.44,16.22,-25.24,-1.59,-2.39,7.7614,0.398,0.549,0.398,1.072,1.296,,,,,,52.6
LU1804202403,10.42,7.54,7.27,19.43,17.18,-23.58,-0.57,-2.22,6.8679,0.398,0.204,0.442,1.207,1.518,,,,,,9.0
IE00BMXC7W70,9.93,11.38,0.92,21.29,15.9,-29.34,-1.63,-2.28,10.5887,0.398,0.553,0.338,1.074,0.938,,,,,,51.1
LU2616776444,6.2,0.7,-0.97,5.56,6.57,-5.11,-0.58,-0.92,1.751,0.396,0.553,1.213,1.072,3.538,,,,,,53.1
IE00BYV1Y969,9.36,8.58,4.15,24.87,14.68,-21.21,-1.54,-2.17,7.3744,0.393,0.54,0.441,1.071,1.269,,,,,,51.9
LU2059756325,9.93,11.01,7.82,18.81,16.14,-23.94,-1.6,-2.37,7.1411,0.393,0.551,0.415,1.071,1.391,,,,,,53.3
LU1377381717,8.42,3.28,5.52,6.61,12.31,-20.16,-1.22,-1.81,6.8056,0.392,0.521,0.418,1.071,1.237,,,,,,54.3
LU1603795458,9.67,4.6,5.08,11.51,15.55,-21.74,-1.5,-2.23,6.0817,0.391,0.467,0.445,1.084,1.59,,,,,,41.7
LU1602144575,9.72,10.7,7.63,18.77,15.73,-24.22,-1.53,-2.3,7.2069,0.39,0.539,0.401,1.071,1.349,,,,,,53.6
IE0007I99HX7,9.69,4.59,-1.29,18.25,15.62,-21.95,-1.39,-2.24,5.45,0.39,0.549,0.441,1.069,1.777,,,,,,50.1
IE00B42TW061,8.59,1.27,5.16,20.22,12.85,-12.95,-1.25,-2.02,3.5399,0.389,0.486,0.663,1.072,2.426,,,,,,54.3
IE00B4QNHH68,17.1,11.83,-7.47,7.02,34.72,-46.63,-3.47,-5.04,16.7741,0.389,0.543,0.367,1.072,1.019,,,,,,52.2
LU1681047400,11.67,7.93,3.35,16.62,20.79,-34.67,-1.96,-2.87,10.6202,0.388,0.574,0.336,1.07,1.098,,,,,,51.1
LU1681048556,10.17,2.48,4.38,20.71,16.99,-22.53,-1.71,-2.55,7.9046,0.387,0.494,0.451,1.076,1.287,,,,,,44.1
IE000V0GDVU7,10.81,8.99,5.99,26.92,18.64,-22.69,-1.79,-2.54,7.0508,0.387,0.591,0.477,1.069,1.534,,,,,,51.7
IE00B14X4N27,9.28,4.86,4.92,12.49,14.74,-22.47,-1.49,-2.19,6.8324,0.386,0.524,0.413,1.069,1.359,,,,,,53.8
IE00BNG8L385,9.81,12.27,4.38,29.95,16.16,-29.58,-1.64,-2.32,11.0806,0.385,0.54,0.332,1.069,0.886,,,,,,54.3
LU1655103486,8.75,2.37,3.0,7.86,13.39,-17.15,-1.4,-2.0,4.8296,0.385,0.511,0.51,1.068,1.812,,,,,,54.7
IE00BNG8L278,9.81,12.11,4.34,30.09,16.2,-29.51,-1.63,-2.34,11.0729,0.384,0.535,0.332,1.069,0.886,,,,,,53.8
IE0005FKEK99,6.02,2.63,0.2,4.56,6.34,-7.98,-0.62,-0.8,2.8396,0.383,0.617,0.754,1.068,2.12,,,,,,50.5
IE00BHZPJ783,9.11,4.52,5.4,14.14,14.4,-21.81,-1.44,-2.18,6.6248,0.383,0.503,0.418,1.07,1.375,,,,,,53.9
LU2195226068,10.13,6.33,1.61,10.99,17.1,-28.61,-1.64,-2.42,9.564,0.382,0.543,0.354,1.069,1.06,,,,,,52.4
IE0005042456,8.43,1.18,5.36,20.35,12.69,-13.18,-1.24,-1.99,3.9499,0.381,0.473,0.639,1.071,2.133,,,,,,53.8
IE000SBU19F7,9.88,5.32,1.62,17.17,16.54,-23.87,-1.45,-2.4,5.9778,0.38,0.526,0.414,1.068,1.652,,,,,,49.8
LU1287022708,11.29,5.48,9.09,40.42,20.27,-24.75,-1.85,-2.91,13.1185,0.38,0.534,0.456,1.068,0.861,,,,,,50.8
LU2641925016,8.54,7.12,3.31,11.15,13.06,-19.86,-1.21,-1.94,5.0724,0.379,0.492,0.43,1.071,1.684,,,,,,51.6
LU1681046188,9.5,0.0,22.05,50.9,15.64,-32.23,-1.37,-2.26,10.8696,0.378,0.466,0.295,1.08,0.874,,,,,,39.4
LU1900066207,13.49,2.95,29.53,50.91,26.22,-29.3,-2.68,-3.68,14.2471,0.377,0.56,0.46,1.065,0.947,,,,,,51.8
LU0274211480,10.04,6.06,-1.67,3.27,17.11,-26.7,-1.75,-2.51,8.0523,0.377,0.524,0.376,1.068,1.247,,,,,,52.6
IE000L5NW549,10.5,16.24,14.69,33.3,18.39,-31.69,-1.88,-2.62,14.3633,0.376,0.536,0.332,1.068,0.731,,,,,,53.4
IE00BHZRQY00,13.85,5.71,32.72,53.86,27.25,-32.15,-2.75,-3.86,15.3994,0.376,0.57,0.431,1.065,0.899,,,,,,51.5
LU1681038912,9.65,3.04,8.78,21.51,16.16,-19.84,-1.62,-2.27,7.8793,0.375,0.531,0.486,1.067,1.225,,,,,,50.0
FR0010655712,9.96,6.06,-0.89,2.62,17.01,-26.73,-1.69,-2.48,8.0322,0.374,0.523,0.373,1.068,1.24,,,,,,52.8
IE000JNKVS10,10.82,7.75,10.29,32.38,19.32,-30.47,-1.82,-3.02,9.145,0.374,0.42,0.355,1.079,1.183,,,,,,39.5
IE000QF66PE6,9.86,11.54,4.46,26.64,16.75,-25.54,-1.68,-2.5,10.0209,0.374,0.504,0.386,1.068,0.984,,,,,,53.3
LU0274209237,10.18,6.39,6.09,20.71,17.62,-30.69,-1.65,-2.51,9.0073,0.374,0.53,0.332,1.067,1.13,,,,,,53.2
IE000ZQOIPB1,10.35,5.78,5.46,20.3,18.1,-18.87,-1.26,-2.36,6.3445,0.373,0.388,0.549,1.089,1.632,,,,,,54.2
LU0839027447,10.48,11.42,15.04,44.15,18.53,-21.15,-1.87,-2.55,9.7069,0.372,0.557,0.496,1.066,1.08,,,,,,51.7
LU2089238385,9.74,2.65,8.57,23.01,16.56,-18.65,-1.65,-2.35,7.5326,0.371,0.53,0.522,1.066,1.294,,,,,,50.8
IE00BP2C1V62,9.67,11.17,0.7,21.24,16.4,-29.3,-1.67,-2.37,10.725,0.37,0.519,0.33,1.066,0.901,,,,,,53.5
LU1681037609,9.46,2.1,8.18,21.62,16.01,-19.12,-1.62,-2.26,7.6377,0.367,0.52,0.495,1.064,1.239,,,,,,51.7
IE00BMDV7354,10.65,14.47,15.31,49.81,19.34,-30.56,-1.93,-2.65,12.4563,0.365,0.547,0.349,1.065,0.855,,,,,,51.5
IE0006KNOFD1,5.49,2.46,-0.06,4.93,5.19,-4.74,-0.48,-0.71,1.6519,0.365,0.543,1.159,1.07,3.322,,,,,,52.3
LU1377382285,8.83,5.6,9.63,21.32,14.32,-31.23,-1.51,-2.16,10.6715,0.365,0.483,0.283,1.067,0.827,,,,,,52.6
LU0599612842,7.85,4.18,4.11,6.35,11.69,-20.58,-1.16,-1.75,7.7917,0.364,0.477,0.381,1.065,1.007,,,,,,53.3
LU0292109005,10.71,8.13,5.81,31.48,19.57,-29.01,-1.86,-2.66,12.6447,0.364,0.557,0.369,1.063,0.847,,,,,,50.9
IE00B435BG20,8.34,0.44,9.85,6.14,13.08,-17.31,-1.23,-1.87,5.9297,0.363,0.519,0.482,1.064,1.407,,,,,,50.6
IE000M86QRT4,8.59,5.85,3.06,16.27,13.77,-19.6,-1.25,-1.96,4.7576,0.363,0.512,0.438,1.066,1.806,,,,,,50.1
FR0013411980,9.41,2.38,8.55,21.65,16.08,-19.25,-1.62,-2.25,7.6764,0.362,0.516,0.489,1.064,1.226,,,,,,52.2
IE00BYQCZX56,9.46,4.57,1.91,12.52,16.19,-23.72,-1.64,-2.36,7.3243,0.362,0.513,0.399,1.064,1.291,,,,,,53.8
IE00B23D9570,10.19,0.0,9.22,33.82,18.23,-30.32,-1.72,-2.77,11.972,0.362,0.432,0.336,1.075,0.851,,,,,,42.5
LU2673523309,4.67,0.72,-0.51,1.67,3.01,-2.04,-0.3,-0.39,0.6797,0.359,0.554,2.295,1.064,6.876,,,,,,55.5
IE00BKSBGT50,8.8,4.24,3.79,13.34,14.56,-20.36,-1.43,-2.18,5.8613,0.358,0.48,0.432,1.064,1.502,,,,,,53.7
IE00BNGFMX61,9.36,3.87,4.65,23.69,16.15,-17.38,-1.51,-2.32,6.6487,0.357,0.507,0.539,1.063,1.409,,,,,,53.2
IE000YZIVX22,6.51,2.89,0.27,8.4,8.16,-13.53,-0.8,-1.06,3.5516,0.357,0.575,0.481,1.063,1.833,,,,,,51.4
IE00BWBXM500,10.33,6.6,-0.58,8.54,18.92,-26.1,-1.99,-2.89,10.9645,0.356,0.482,0.396,1.064,0.943,,,,,,53.1
IE00BKLTRN76,8.78,3.88,4.44,11.47,14.58,-22.82,-1.44,-2.19,7.063,0.356,0.475,0.385,1.064,1.243,,,,,,53.7
IE00BLB2GT26,6.12,2.8,3.24,14.7,7.09,-12.66,-0.7,-1.08,4.396,0.356,0.382,0.483,1.083,1.391,,,,,,32.0
IE00B42Q4896,10.32,6.73,-0.55,7.29,18.97,-26.06,-1.98,-2.91,11.0228,0.355,0.474,0.396,1.064,0.936,,,,,,53.1
LU1940199711,8.68,5.81,5.22,13.45,14.33,-21.51,-1.45,-2.13,6.3551,0.355,0.481,0.404,1.064,1.366,,,,,,53.6
FR0010592014,15.19,7.6,-5.13,8.96,32.71,-40.15,-3.14,-4.81,14.5921,0.354,0.492,0.378,1.063,1.041,,,,,,52.9
LU0136242590,8.85,4.3,11.35,22.89,14.92,-20.52,-1.4,-2.46,5.9815,0.353,0.38,0.431,1.074,1.48,,,,,,42.8
DE000A0D8Q49,9.94,-0.85,-6.85,19.34,17.97,-21.96,-1.46,-2.5,9.4104,0.353,0.441,0.453,1.073,1.056,,,,,,52.4
IE00BG7PP820,10.28,7.45,1.11,18.47,19.03,-47.62,-1.83,-2.73,20.1799,0.351,0.501,0.216,1.063,0.509,,,,,,53.0
IE00B52XQP83,13.5,2.89,7.63,45.63,28.24,-34.44,-2.68,-3.77,17.6035,0.351,0.551,0.392,1.06,0.767,,,,,,51.4
IE00BDVPNG13,13.33,24.29,9.1,66.53,27.9,-45.55,-2.92,-3.84,19.209,0.349,0.524,0.293,1.059,0.694,,,,,,53.5
IE00B9F5YL18,10.19,15.78,28.97,70.77,18.87,-31.39,-1.83,-2.6,14.2396,0.349,0.527,0.325,1.061,0.715,,,,,,51.8
IE00BKY55S33,9.98,3.82,5.91,21.02,18.36,-30.5,-1.78,-2.56,11.7362,0.348,0.516,0.327,1.061,0.85,,,,,,52.4
FR0010245514,9.19,2.54,7.99,21.11,16.15,-19.31,-1.6,-2.3,7.838,0.347,0.49,0.476,1.061,1.173,,,,,,51.2
LU0959210278,8.27,2.28,5.12,6.97,13.47,-25.36,-1.36,-1.94,7.763,0.347,0.485,0.326,1.062,1.066,,,,,,53.5
IE00BKWQ0K51,12.52,17.23,15.29,33.26,25.69,-38.42,-2.55,-3.52,16.3807,0.347,0.523,0.326,1.061,0.764,,,,,,51.6
FR0011758085,9.53,9.61,-0.22,18.74,17.19,-32.55,-1.74,-2.64,12.1277,0.345,0.449,0.293,1.064,0.786,,,,,,53.2
LU0274209740,10.12,3.26,-5.91,24.46,18.99,-19.0,-1.66,-2.52,8.2524,0.344,0.467,0.532,1.068,1.226,,,,,,51.5
IE000P16KP52,11.28,9.06,-14.22,-6.1,22.35,-24.86,-2.35,-3.29,8.4249,0.344,0.478,0.454,1.06,1.338,,,,,,52.0
IE000VYO9NT0,10.9,5.61,-10.9,4.81,21.3,-25.34,-2.05,-3.22,8.9162,0.343,0.461,0.43,1.063,1.223,,,,,,50.1
LU0292109344,13.22,5.61,29.58,53.56,28.22,-32.73,-2.64,-3.84,14.6393,0.341,0.497,0.404,1.062,0.903,,,,,,49.7
LU2673523218,4.16,0.37,0.63,1.97,1.67,-0.92,-0.14,-0.22,0.2535,0.341,0.493,4.53,1.065,16.419,,,,,,60.7
LU2130768844,8.55,5.06,3.08,9.77,14.57,-21.66,-1.41,-2.11,6.6083,0.34,0.468,0.395,1.062,1.294,,,,,,49.6
LU1646360542,9.52,2.95,4.41,20.73,17.47,-18.73,-1.73,-2.5,7.5805,0.339,0.479,0.509,1.06,1.256,,,,,,52.3
IE00BKTLJB70,9.49,12.67,8.52,27.85,17.67,-30.87,-1.78,-2.46,11.8567,0.334,0.488,0.307,1.059,0.8,,,,,,51.0
LU0322253732,9.34,4.2,-9.57,15.03,17.28,-20.87,-1.46,-2.37,7.0679,0.333,0.417,0.447,1.07,1.321,,,,,,52.9
IE00BCLWRB83,5.21,1.67,1.86,7.49,4.87,-6.42,-0.45,-0.68,1.7591,0.332,0.499,0.811,1.058,2.962,,,,,,53.3
IE00BZ4BMM98,8.33,3.48,10.62,23.08,14.31,-23.55,-1.31,-2.19,7.5299,0.331,0.421,0.354,1.06,1.107,,,,,,54.7
IE00BKTLJC87,9.48,11.66,8.42,26.52,17.81,-30.79,-1.85,-2.45,11.8331,0.331,0.496,0.308,1.058,0.801,,,,,,52.0
IE00BGL86Z12,11.57,27.52,20.3,68.72,24.15,-36.21,-2.5,-3.32,15.8667,0.33,0.502,0.319,1.056,0.729,,,,,,52.3
IE000P3D0W60,12.57,12.53,10.62,109.29,27.31,-49.81,-2.55,-3.67,26.4316,0.329,0.518,0.252,1.057,0.476,,,,,,48.1
FR0007052782,8.98,4.35,-0.6,7.56,16.39,-20.88,-1.59,-2.4,6.7848,0.329,0.457,0.43,1.059,1.324,,,,,,52.4
IE000PPEL1I4,6.28,2.2,-4.26,3.97,8.24,-11.14,-0.68,-1.36,3.1339,0.326,0.27,0.564,1.092,2.004,,,,,,22.8
IE0006MM8VN6,5.45,1.64,-0.99,2.11,5.73,-7.19,-0.49,-0.75,2.5483,0.324,0.53,0.759,1.058,2.139,,,,,,51.8
IE00BYSX4176,8.32,3.28,5.83,17.88,14.6,-25.58,-1.52,-2.18,8.5729,0.324,0.44,0.325,1.057,0.97,,,,,,52.6
IE00BZ56RN96,8.4,7.44,1.95,15.58,14.86,-24.41,-1.45,-2.17,7.8067,0.323,0.448,0.344,1.059,1.076,,,,,,52.4
IE00BD6GCF16,9.37,3.22,15.38,25.75,17.93,-21.42,-1.74,-2.62,8.0943,0.322,0.461,0.437,1.057,1.157,,,,,,51.0
IE00BZ56SW52,8.31,7.29,1.89,15.56,14.65,-24.35,-1.47,-2.15,7.8672,0.322,0.446,0.341,1.058,1.056,,,,,,52.3
IE00B60SX287,9.38,7.19,8.5,29.29,18.23,-32.48,-1.79,-2.54,12.9625,0.318,0.473,0.289,1.056,0.724,,,,,,51.8
IE00BK72HM96,8.77,9.34,0.02,15.71,16.27,-30.48,-1.7,-2.38,12.1562,0.318,0.443,0.288,1.056,0.721,,,,,,53.6
IE00BYSX4283,8.25,3.29,5.71,18.06,14.64,-25.53,-1.52,-2.2,8.5477,0.318,0.43,0.323,1.057,0.966,,,,,,52.2
IE000ZOI8OK5,4.24,0.36,0.34,1.89,2.04,-1.33,-0.18,-0.26,0.3752,0.317,0.503,3.178,1.056,11.297,,,,,,55.6
IE00BFXR5T61,9.28,5.7,7.26,25.99,17.97,-32.19,-1.78,-2.48,12.7654,0.316,0.476,0.288,1.055,0.727,,,,,,52.8
IE0006K7DEL9,4.24,0.5,-0.29,1.33,2.05,-1.73,-0.19,-0.25,0.4031,0.315,0.537,2.451,1.054,10.519,,,,,,55.2
IE00BFMXYX26,9.16,4.98,8.54,28.43,17.75,-32.06,-1.72,-2.43,12.8091,0.314,0.477,0.286,1.055,0.715,,,,,,52.3
IE00B95PGT31,9.22,5.09,8.47,28.15,17.92,-32.0,-1.77,-2.48,12.7893,0.314,0.473,0.288,1.055,0.721,,,,,,52.2
IE00BHZPJ452,9.53,4.84,-4.57,25.32,18.94,-19.81,-1.69,-2.49,8.7253,0.313,0.432,0.481,1.061,1.092,,,,,,51.3
IE00BNGJJT35,8.56,5.58,6.1,21.11,15.88,-20.86,-1.61,-2.43,7.4115,0.313,0.423,0.41,1.056,1.154,,,,,,51.9
LU1681046931,8.82,5.17,-4.4,3.59,16.76,-22.18,-1.64,-2.43,7.1088,0.312,0.438,0.398,1.055,1.241,,,,,,53.2
FR0010821819,7.78,2.67,1.59,4.73,13.42,-16.64,-1.37,-2.02,4.5634,0.312,0.412,0.468,1.056,1.706,,,,,,53.1
IE00B4L5YX21,9.06,4.98,8.92,28.1,17.64,-32.5,-1.72,-2.41,13.1796,0.31,0.47,0.279,1.054,0.687,,,,,,51.9
LU1681047079,8.8,5.16,-4.49,3.52,16.86,-22.14,-1.63,-2.41,7.1318,0.309,0.441,0.397,1.055,1.234,,,,,,52.2
IE00BWBXM278,10.5,11.45,-0.46,25.16,22.52,-37.79,-2.3,-3.19,16.4586,0.307,0.454,0.278,1.053,0.638,,,,,,53.3
IE000K1P4V37,8.21,9.5,4.24,19.62,15.08,-26.81,-1.47,-2.13,10.1161,0.306,0.444,0.306,1.053,0.811,,,,,,52.4
IE00BP3QZJ36,8.53,3.79,-0.78,6.74,16.12,-20.82,-1.56,-2.38,6.6158,0.306,0.422,0.41,1.055,1.289,,,,,,52.8
IE00B02KXH56,9.14,5.9,8.32,27.91,18.15,-32.74,-1.79,-2.49,13.1384,0.306,0.464,0.279,1.053,0.696,,,,,,52.1
LU1615092217,8.02,6.78,3.14,13.51,14.52,-20.79,-1.44,-2.24,8.1969,0.305,0.4,0.386,1.054,0.978,,,,,,54.2
IE0008UEVOE0,4.52,0.57,-0.4,1.68,3.04,-2.39,-0.25,-0.4,0.6732,0.305,0.432,1.89,1.056,6.716,,,,,,54.3
IE000NM0ALX6,9.34,9.03,-2.66,14.64,18.96,-27.99,-1.74,-2.86,9.7077,0.303,0.382,0.334,1.058,0.962,,,,,,48.0
DE000A2QP398,10.92,13.11,1.39,10.44,24.19,-23.91,-2.36,-3.32,8.9707,0.303,0.457,0.457,1.052,1.217,,,,,,52.2
IE00BFM15T99,8.93,3.94,8.78,26.06,17.68,-32.39,-1.78,-2.47,13.1311,0.302,0.42,0.276,1.054,0.68,,,,,,50.7
IE00B7N3YW49,5.22,1.77,1.83,8.55,5.39,-9.55,-0.54,-0.82,2.5996,0.302,0.379,0.547,1.057,2.009,,,,,,55.0
IE00BG0NY640,8.39,6.61,5.2,15.27,15.94,-25.26,-1.46,-2.68,8.5286,0.301,0.26,0.332,1.081,0.983,,,,,,28.5
IE00BYYXBF44,8.47,2.43,13.22,29.62,16.22,-18.33,-1.27,-2.17,9.1557,0.3,0.355,0.462,1.067,0.925,,,,,,46.2
LU1602144732,8.61,5.22,6.95,20.48,16.81,-19.23,-1.68,-2.33,8.211,0.298,0.416,0.448,1.054,1.048,,,,,,50.2
IE000264WWY0,4.42,0.53,-0.25,1.51,2.79,-1.72,-0.27,-0.35,0.5984,0.297,0.485,2.575,1.053,7.391,,,,,,54.1
LU1215454460,7.14,1.56,5.09,8.37,11.94,-23.48,-1.21,-1.73,7.5893,0.297,0.412,0.304,1.053,0.941,,,,,,54.9
LU1659681669,8.17,7.84,0.88,9.75,15.41,-23.69,-1.54,-2.38,9.4121,0.297,0.386,0.345,1.054,0.868,,,,,,50.2
LU1953137681,8.0,5.06,2.35,9.3,14.86,-25.12,-1.52,-2.16,8.2978,0.296,0.416,0.318,1.053,0.964,,,,,,52.4
LU1940199984,7.93,6.01,4.72,12.94,14.7,-21.11,-1.46,-2.14,6.2446,0.295,0.385,0.375,1.054,1.269,,,,,,49.8
IE00BYTH5T38,7.64,2.13,3.76,8.29,13.72,-24.54,-1.36,-2.0,7.417,0.295,0.409,0.312,1.052,1.031,,,,,,53.3
NL0009272780,6.54,5.73,4.29,12.33,10.02,-15.01,-1.1,-1.51,6.0227,0.294,0.387,0.436,1.052,1.086,,,,,,54.5
LU1659681586,8.18,7.6,2.13,7.99,15.71,-23.75,-1.55,-2.39,9.4083,0.292,0.388,0.344,1.052,0.869,,,,,,53.5
LU2090063673,8.43,3.18,5.93,21.18,16.67,-21.07,-1.63,-2.33,9.0642,0.29,0.417,0.4,1.051,0.93,,,,,,50.9
LU1931974429,8.93,6.33,1.09,18.58,18.49,-22.82,-1.59,-2.56,8.6694,0.289,0.386,0.391,1.058,1.03,,,,,,52.0
IE00BWBXM385,7.35,0.56,9.83,6.19,13.01,-16.93,-1.29,-1.88,6.0133,0.289,0.417,0.434,1.05,1.223,,,,,,50.6
IE00BD6RZW23,8.41,-3.13,8.82,20.4,16.64,-17.69,-0.65,-2.34,7.5144,0.289,0.16,0.475,1.135,1.119,,,,,,9.0
LU1681039647,4.51,0.87,-0.82,1.73,3.19,-2.72,-0.3,-0.41,0.7061,0.288,0.456,1.661,1.049,6.392,,,,,,55.2
IE00BYZK4552,10.41,24.26,8.03,38.81,23.71,-44.53,-2.42,-3.21,18.8773,0.287,0.44,0.234,1.049,0.551,,,,,,52.2
IE00BKY58G26,8.94,14.63,16.5,53.39,18.65,-35.34,-1.83,-2.5,16.0112,0.287,0.443,0.253,1.049,0.558,,,,,,51.8
LU2206597804,7.74,6.23,-0.79,2.87,14.63,-22.96,-1.49,-2.15,7.4008,0.284,0.401,0.337,1.05,1.046,,,,,,52.7
LU1377382442,7.24,3.34,3.96,7.07,12.9,-16.17,-1.2,-1.89,3.6895,0.283,0.377,0.448,1.051,1.963,,,,,,51.9
IE00BLNMYC90,9.23,5.32,5.97,19.04,19.88,-21.99,-1.76,-2.91,8.1699,0.283,0.349,0.42,1.059,1.129,,,,,,51.2
